,nickname,text,score,like,dislike,time,watch_movie
6652,loui****,좀비사태가 발생하면 어떻게 될것인가를 잘 표현한 작품,10,0,0,2013-07-05 18:44:00,0
6653,po13****,한번 더보고싶다.. 진심 너무 재밋어.. 레알,10,0,0,2013-07-05 18:43:00,0
6654,우주괴물(gk2g****),나름 현실적인 좀비영화 ㅋ,9,0,0,2013-07-05 18:36:00,0
6655,김애정(bowj****),그냥 볼만은. 했어여~~한국도. 북한도 조금나오네요~살짝 웃겼어여,8,0,0,2013-07-05 14:08:00,0
6656,rhymebox(axfo****),생각하면서 보게 했던 영화... 나름 뜻깊게 봤다.,8,0,0,2013-07-05 12:24:00,0
6657,신(rlaw****),결말 빼곤 볼만해요~~,9,0,0,2013-07-05 11:24:00,0
6658,벗(patl****),세상이 망해가는데도 브래드피트의 가족을 구하려는 흑인의 맘을 알겠다 ㅎㅎㅎ,7,0,0,2013-07-05 10:31:00,0
6659,갱쓰(k800****),완전 잼났어요~대박..^^,10,0,0,2013-07-05 09:41:00,0
6660,whee****,"쉴 새 없이 몰아붙이는 액션, 긴장감, 볼거리, 하지만 쉴 새 없이 끝나버리는 엔딩",9,0,0,2013-07-05 08:34:00,0
6661,안락한삶(woo1****),재밋어요,10,0,0,2013-07-05 08:11:00,0
6662,알콜(hiph****),이 영화는 4D로 봐야 甲 재밌다,9,0,0,2013-07-05 03:00:00,0
6663,안녕(rlaa****),흥미진진 시간가는줄 몰랐다,10,0,0,2013-07-05 02:55:00,0
6664,김응가(tooo****),최고당 ㅜㅜ 긴장감 쭉쭉 ㅜㅠㅠ 그대로 끗나버려서 아쉽다 ㅜ,10,0,0,2013-07-05 01:51:00,0
6665,동네오빠(lch0****),좀비영화 안 좋아하는데 이건 뭐.  정말재밋네,10,0,0,2013-07-05 01:35:00,0
6666,비트박서 이동재(beat****),재미도 있고 스케일도 크고 다좋은데엔딩 너무한다 ..ㅋㅋㅋㅋㅋㅋ,7,0,0,2013-07-05 01:32:00,0
6667,악필(ghrj****),4d추천함  후반가서  힘이 살짝 빠지긴  하지만  즐거운영화,8,0,0,2013-07-05 01:31:00,0
6668,로어셰크(sosp****),숨막히는 좀비활극 끝에 찾아오는건?,7,0,0,2013-07-05 01:22:00,0
6669,반데사르(lmh8****),굳굳굳,10,0,0,2013-07-05 01:16:00,0
6670,보소(jiyo****),두시간 내내 긴장감이 유지돼서 지루하진 않았지만 마지막 결말이 허무해서 아쉽다.,9,0,0,2013-07-04 23:06:00,0
6671,비올라(jura****),연가시랑 비슷하다 ㅋㅋㅋㅋㅋㅋ깜짝깜짝 놀래램..,7,0,0,2013-07-04 22:32:00,0
6672,지니자니무니마니모(vken****),개꿀잼이였네요 후반부가 너무 흐지부지하지만 ㅋㅋ 스케일이 너무 커서 킬링타임역할을 톡톡 긴장감은 영화 보는 내내 가득! 하지만 스케일이 너무커버려서 이것저것 짜집은 느낌? 8.7정도가 적당한듯 ㅎ,9,0,0,2013-07-04 22:20:00,0
6673,월포운수(jm10****),안보면 후회됨 ㅋㅋㅋㅋㅋㅋ진짜 레알  꼭 보삼 개잼음근데 마지막이좀 아쉬움,9,0,0,2013-07-04 22:05:00,0
6674,김윤미(ukih****),기승전펩시!! 영화는나름볼만. 다만 전반후반 장르가다른느낌?ㅎ,8,0,0,2013-07-04 20:50:00,0
6675,까불다죽(worh****),겁나재밋다.. 좀비가 나무인간같앗지만 긴장감은 적당해서좋앗음 ㅋㅋ 아재밋다 ㅋㅋ,10,0,0,2013-07-03 23:47:00,0
6676,랜디오튼(ojun****),평점 8 - 스펙타클은 중간까지만 이어지지만 이야기의 힘이 좋다,10,0,0,2013-07-03 23:28:00,0
6677,ㅈㄴ(meyi****),"볼 만 하다! 같은 A급배우라도 말아먹는 블록버스터는 있기 마련인데, 빵 오빠는 그래도 역시 다르네!",8,0,0,2013-07-03 23:14:00,0
6678,gktm****,마지막장면이 좀 급마무리하는느낌이 들었지만 액션과 같은 오락적요소도 괜찮고 개인적으로 인트로 부분이 좀 인상깊었음..과한기대를 하지않고 보면 나쁘지않을듯  빠른전개치고는 이해하기도 괜찮았음,7,0,0,2013-07-03 22:19:00,0
6679,zemp****,좀비영화 마니아로써 강추 ㅋ,10,0,0,2013-07-03 21:17:00,0
6680,쿠르단(nuz0****),빠른 전개의 기승전... 결은 약간 아쉬운 마무리...,8,0,0,2013-07-03 21:15:00,0
6681,차지은(chaj****),영화평점쓰는건 처음인데 진짜 쓸만큼 대단한영화임 스케일도 대박이고 브래드피트 짱이엇음 좀비물좋아하거나 스릴러 액션 좋아하시는 분들은 엄청 재미잇게 볼듯요 ㅎㅎ,10,0,0,2013-07-03 21:14:00,0
6682,Cora(er40****),결말좀허무해서9점..줄거리보고뭔말인가햇는데아직도모르겟다여튼혼자보는데중간중간에갑자기튀어나와서놀람;;근데재밋음good,9,0,0,2013-07-03 19:47:00,0
6683,Paloma(khs_****),잔인한 좀비영화를 좋아하지 않지만 다른 좀비영화와는 다르게 재밌게 봤다 스케일도 크고 삽입곡도 좋았다 결말이 원작과 다르게 바꼈다는데 바뀐 결말도 괜찮았다,9,0,0,2013-07-03 19:32:00,0
6684,yoon****,제미있으,10,0,0,2013-07-03 19:28:00,0
6685,모델예술학부13박미양(skdm****),영화 밨는데완전최공ㅎㅎ~~!!추천ㅋㅋ~~~꼬꼬,9,0,0,2013-07-03 19:26:00,0
6686,보루시아 도르트문트(dkdh****),전쟁물인줄 알고 봤는데 좀비물이였네 ㅋㅋㅋ,10,0,0,2013-07-03 19:11:00,0
6687,멜론(clos****),재밌었어요~ 근데 좀비물이라면 좀 공포스러워야 되는거 아닌가요? 너무 애들 노려서인지 피나오거나 먹히는 장면 다 짤리고 잔인하고 무서운 맛이 하나도 없었네요. 그점이 안타까웠어요.,7,0,0,2013-07-03 19:06:00,0
6688,포레스트킴(seus****),음..나름대로..굿..,9,0,0,2013-07-03 19:02:00,0
6689,jole****,보는 내내 긴장감이 굿굿맨 굿브래드피트 짱짱먠  영화 짱짱나 알바생 아님 진짜 재밌음,10,0,0,2013-07-03 19:00:00,0
6690,cjst****,굿굿,10,0,0,2013-07-03 19:00:00,0
6691,musi****,완전재밌음... 짱짱 ㅋㅋ 브래드피트 멋지다ㅠㅠ좀비가 시작되는 시작점이 조금 아쉬운거빼고 첨부터끝까지 긴장감 대박 ㅋㅋ,9,0,0,2013-07-03 18:58:00,0
6692,Crazy4U(audd****),재밌네,10,0,0,2013-07-03 18:56:00,0
6693,지구소년(stak****),"나쁘지 않은 가족 오락영화. 좀비영화 고유의 그런 공포감은 떨어진다. 28일 후, rec, 새벽의 저주와는 다소 거리가 있다.",6,0,0,2013-07-03 18:55:00,0
6694,tgnus0179(tngu****),아 진짜 잘봤다..굿굿,10,0,0,2013-07-03 18:51:00,0
6695,비쿠울(giny****),좀비영화치곤 나쁘지 않았어요. 내내 주는 긴장감도 좋았구요,8,0,0,2013-07-03 18:42:00,0
6696,alsw****,"지금까지 좀비영화 중에 최고인 듯!! 정말 재밌고, 스릴 넘치는 영화에요",10,0,0,2013-07-03 18:16:00,0
6697,하이네센(ghkd****),반쪽짜리 영화 이스라엘에서 끝났다 진짜 반쪽 러닝타임 중 반만 재밌음 진짜로 그래서 5점,5,0,0,2013-07-03 18:07:00,0
6698,Doraemon(chlt****),멋진 액션씬을 기대했는데..전개도 상당히 빠르게 이어지고 결말은 정말..어휴그래도 나름 볼만했던 영화긴장감은 최고다,8,0,0,2013-07-03 17:43:00,0
6699,선지혜(sksm****),대박이에요정말이렇게영화다본후에도심장떨린영화는너가처음이야,10,0,0,2013-07-03 17:32:00,0
6700,셀프라이저(bung****),스케일이나 긴장감면에서 아주 좋았음. 결말이 좀 밋밋하지만...,8,0,0,2013-07-03 17:25:00,0
6701,DMC(thrj****),볼만 했다,10,0,0,2013-07-03 17:21:00,0
6702,시엘(dkdk****),초반부의 지루함을 중후반부에서 싹 날려준다한편의 공포영화를 보는듯한 긴장감이 더위를 싹 다 날려준다,8,0,0,2013-07-03 16:46:00,0
6703,하던거계속해(raze****),4D로 봤는데 짱짱~~,8,0,0,2013-07-03 16:10:00,0
6704,ddj(icpo****),"역시 기대만큼 최고입니다!! Brad Pitt의 연기는 세월이 갈수록 더욱 진화되어가는것 같아요, 멎집니다.^^",10,0,0,2013-07-03 16:09:00,0
6705,잉여잉여한잉여(lsw2****),운으로 시작해서 운으로 끝나는 영화같다.주인공에겐 언제나 운빨이 함께하고 마지막가면 허무해지는 그런영화.,7,0,0,2013-07-03 15:54:00,0
6706,영화봄(ckgh****),그냥 시간 때우기에 딱 좋은 영화 인듯 영화관에서나 볼만하지 컴퓨터로 보면 그닥,7,0,0,2013-07-03 15:48:00,0
6707,에궁(ekfd****),좀비물을 정말 좋아라하고 즐겨봤는데 나름 참신한 좀비였습니다 재밌게 봤어요,10,0,0,2013-07-03 15:35:00,0
6708,즈킨(ryou****),간만에 재미나게 본 좀비물이었어요.. 평택나와서 우리나라 많이나오나 했는데 이스라엘이 많이 나오더군요 ㅋㅋㅋ 약간 마무리는 우주전쟁이나 화성침공같은 그런 분위기지만 내용 전혀 모르고 봐서 그런가 그냥저냥 괜찮더라구요...,8,0,0,2013-07-03 15:25:00,0
6709,큰쌤(jin7****),"곧 7점대 평점이 될 영화,  시작은 장대 끝은 허탈",7,0,0,2013-07-03 15:21:00,0
6710,leeo****,좀비영화는 언제봐도 잼잇어욤ㅋㅋ,10,0,0,2013-07-03 15:11:00,0
6711,태엽감자(wind****),"재밌네요, 개인적으로 좀비 영화 좋아해요^^",8,0,0,2013-07-03 15:10:00,0
6712,chri****,"아빠가 피곤에 쩔었는데 브레드야.. 게다가 세상을 구해~ 대박대박. 원작과 상관없이 4D로 봤는데(18,000원 ㅠㅠ) 흥미진진 강추",9,0,0,2013-07-03 14:15:00,0
6713,밀가루(zizi****),정말 잘 만들었음~!! 좀비영화가 이렇게 잘 만들어지다니~ 보는 내내 심장이 쫄깃,10,0,0,2013-07-03 14:08:00,0
6714,haru****,다들 결말이 별로라고들 해서 기대안했는데 저는 볼만했어요~,7,0,0,2013-07-03 14:04:00,0
6715,월루천향(wley****),개봉하자마자 봤는데 ......브래드 피트 때문에 봤어요.. 근데 영화 내용이 어설푼 ㅋㅋㅋ 6점이면 그나마 많이 드린거ㅋ,6,0,0,2013-07-03 14:02:00,0
6716,Sky(skek****),굿,10,0,0,2013-07-03 13:47:00,0
6717,나르시즘(lees****),몰입도 하나는 짱인데?,10,0,0,2013-07-03 13:21:00,0
6718,효춘(cdfg****),결말이 허무하지만 재밋다능,8,0,0,2013-07-03 13:20:00,0
6719,imbr****,"기승전결에서 결이 빠진 느낌이지만 전체적으로 발상이나 연출력, 연기력이 괜찮아서 볼만했음~",8,0,0,2013-07-03 12:57:00,0
6720,스따띠(stat****),밀어내기..재미만 있던데...,10,0,0,2013-07-03 12:56:00,0
6721,한정원(hanm****),올만에 영화다운 영화 봄 ㅋㅋㅋ 긴장감최고,10,0,0,2013-07-03 12:45:00,0
6722,후아(huai****),어제 드디어 보구왔어요.기다리던 영화였고 역시나 좀비영화 쵝오^^브래드피트의 비주얼이 빛이나는 좀비영화입니다.깔끔한 전개도 만족했구요.,10,0,0,2013-07-03 12:10:00,0
6723,yull****,이게 바로 미제영화의 진수!!  정신없이 재밌다. 좀비들의 활약상을  더  보고 싶었는데 너무 빨라서 그만 9점... ㅋㅋㅋ,9,0,0,2013-07-03 11:13:00,0
6724,여물마시쩡(mjl9****),긴장감 개쩔 ㅋㅋㅋ,10,0,0,2013-07-03 11:08:00,0
6725,ew67****,기대없이 봤는데 진짜 재밌음 긴장감의 연속으로 관객들을 쥐었다폈다...넘넘 재밌던 영화,10,0,0,2013-07-03 11:06:00,0
6726,okcl****,재미있게봤습니다ㅋㅋ기존좀비영화들과는달리좀비들이엄청난운동신경으로달려드는것도스릴있었고마무리가좀아쉬운면이있지만그래도여운도남고..돈아깝지않은영화였습니다~~ㅋㅋㅋ,10,0,0,2013-07-03 10:46:00,0
6727,오르르(d_zi****),개깜놀하는 영화,10,0,0,2013-07-03 10:41:00,0
6728,사랑해요(okmk****),박진감과 긴장감도 있다.. 하지만 마무리가 .. 좀 산으로 가는 그래도 재미있게 본영화인듯하다,10,0,0,2013-07-03 10:22:00,0
6729,후훗(lllo****),좀비영화라는게 스토리상새로움은 없었지만 스릴넘치는연출은대박이였당! 실망하지않는영화,9,0,0,2013-07-03 09:19:00,0
6730,샤니(leej****),전반적으로 다 좋았고 스릴도 있었고 특히 좀비 연기 하신 분이 웃겨서 재미 있기도 했구여 아쉬운 점은 너무 갑작스럽게 끝난 느낌이라 마무리가 허무했어요.,8,0,0,2013-07-03 09:13:00,0
6731,희님(dnvm****),"대체적으로 무난한 스토리, 예상이 되는 스토리, 거기에 마지막이 아쉽네요,",7,0,0,2013-07-03 09:03:00,0
6732,이요셉(yose****),"배우들의 연기력이 돋보였고, 어찌보면 좀비와 싸우는 세계가 통일되 보여서 좋았고, 쌓여있던 스트레스가 날라가 버리는 영화였습니다.",10,0,0,2013-07-03 09:02:00,0
6733,movie(gksa****),폐쇠적인 공간을 활용하여 공포감을 주는 다른 좀비 영화의 방식을 그대로 따르지만 다른점은 전세계를 이용한다는 점. 그래서 신선하다.,7,0,0,2013-07-03 08:59:00,0
6734,SIN(stem****),무난한 좀비영화 ㅡ 잔인한 장면없이 끊임없이 긴장을 놓치않게 하는 집중도와 몰입의 즐거움을 느낄 수 있었습니다.,8,0,0,2013-07-03 08:41:00,0
6735,축구왕(navy****),"프래드 피트의, 브래드 피트를 위한 영화, 그래도 재미있다!!",10,0,0,2013-07-03 08:33:00,0
6736,참치(pand****),영화 내용에 비해 인력이 너무 많이 소모된것 같다.하지만 빵형은 여전히 멋있었음..!,4,0,0,2013-07-03 08:32:00,0
6737,choi****,싸우는거 보다 긴장감으로 스토리 풀어나가는 신개념 영화~,9,0,0,2013-07-03 08:18:00,0
6738,jiyeon(balc****),ㅋㅋㅋㅋ할아버지좀비 웃겨요~재밋어요^-^,8,0,0,2013-07-03 08:07:00,0
6739,강성찬(ksk9****),걍 쩔어요,10,0,0,2013-07-03 08:03:00,0
6740,dkdf****,나름 재밌었음 영화관에서 볼만함!!!!,10,0,0,2013-07-03 07:59:00,0
6741,콤보양념(nstl****),새로운 충격의 좀비영화. 보는 사람을 들었다놨다 한다,9,0,0,2013-07-03 07:21:00,0
6742,유고토미에(sexy****),아드레날린 3/3/3 업그레이드된 엄청난 숫자의 좀비;; 여지껏 나온 좀비 스케일중 최고인듯. 재미짐 ^^,10,0,0,2013-07-03 07:08:00,0
6743,kendrick lamar(428h****),졷 스릴,10,0,0,2013-07-03 06:09:00,0
6744,usec****,짱,8,0,0,2013-07-03 05:53:00,0
6745,핑크붕어(come****),나름..재미있었음^^;;; 어차피..이런종류영화야 결론은 해피엔딩이니깐,9,0,0,2013-07-03 04:53:00,0
6746,Nutella(yaig****),좀비영화중 이렇게 스케일이 큰 영화도 없지. 나름 잘 만들었음,8,0,0,2013-07-03 04:53:00,0
6747,JH(imjo****),좀더 잔인했었으면.. ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 좀 아쉬웠지만 나쁘지 않게 봤습니다,8,0,0,2013-07-03 04:51:00,0
6748,베귀버(mido****),스토리도 탄탄하고 스케일진짜 지림..;;; 여타 좀비영화들과 다른 신선한 전개도 그렇고 몰입감과 긴장감 쩔음bb 글고 맨처음에 자동차 좀비 연기 개잘함ㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 좀비같아ㅋㅋㅋㅋ,8,0,0,2013-07-03 03:16:00,0
6749,꽃(didd****),재미있엇음 긴장도되고ㅋ,9,0,0,2013-07-03 03:16:00,0
6750,문지현(mzh1****),영화 니들이 만들어봐라ㅋㅋ 개꿀잼이더만~ 몰입도 개헐엌ㅋㅋㅋ,10,0,0,2013-07-03 02:43:00,0
6751,seou****,매우 굿,10,0,0,2013-07-03 02:20:00,0
6752,jane****,굿,9,0,0,2013-07-03 02:18:00,0
6753,아몰레드(godt****),돈 값은 했으니 난 만족한다,8,0,0,2013-07-03 02:01:00,0
6754,마린싸이(mari****),"기존 좀비물과는 좀 색다르며, 흥미로웠던건 현제 우리몸에 해를 끼치는 세균이좀비 바이러스로 인해 쉴드가 된가는것!?",7,0,0,2013-07-03 01:46:00,0
6755,peach(peac****),4d로 봐서 인지 재밌음,10,0,0,2013-07-03 01:11:00,0
6756,werc****,재밌게봤어요^^끝이좀아쉬웠지만^^,8,0,0,2013-07-03 01:05:00,0
6757,2259****,내용은솔직히별로없음  근데 긴장감 쩜ㅋㅋㅋㄱㅋㅋㅋㅋㅋㅋ,8,0,0,2013-07-03 01:01:00,0
6758,asdq****,점점 영화에 빠져들어 긴장을 늦출 수가 없었다 갠적으로 너무 재밌었음 다만 결말이 다소  아쉬운감은 있어서 9점. 결말이 더 임팩트갸 있거나 새로웠다면 10점도 충분한데.,9,0,0,2013-07-03 01:00:00,0
6759,gdfgdfgrr(bw19****),솔직히 이 영화 10 점 줘도 아깝지 않다고 생각한다.,10,0,0,2013-07-03 00:57:00,0
6760,앞으로11호(asdf****),후반부부터 결말은 좀 아쉽지만 본 좀비영화중에선 제일 낫다,7,0,0,2013-07-03 00:54:00,0
6761,iamk****,재밌네요,10,0,0,2013-07-03 00:32:00,0
6762,0rkl****,흥미진진하고 재밌었는데 뒷부분이 아쉽네요.ㅎㅎ,9,0,0,2013-07-03 00:24:00,0
6763,본오본오털(iron****),"전체적으로는 재밌었지만, 후반에 약간 끌리는 감이좀 있지않아 없습니다 ㅎㅎ 그래도 재밌었던 영화!",8,0,0,2013-07-03 00:15:00,0
6764,헤헹(0102****),재미따 근데 중간중간 깜짝놀라요 무서븜 그래도 ㅈㅐ밌음!!,10,0,0,2013-07-02 23:34:00,0
6765,규래(bgt2****),소설이 밍밍했는데 영화는 긴장감이 넘치네요!!!스케일에 감탄!!,10,0,0,2013-07-02 19:07:00,0
6766,DesTInY(hell****),이스라엘 여군을 구출시키는게 의아하시다니....브래드가  자기는 비행기를 탔으니 여군보고 좀비에 장악된 이스라엘에 냅두고 갈 수는 없는 노릇이잖아요ㅎㅎ,9,0,0,2013-07-02 18:14:00,0
6767,너부리(code****),그냥 극장에서 킬링 타임으로 볼만한 영화로 중간에의아한 부분들이 몇장면 있지만 (이스라엘 여군을 굳이 구출 시킨다던지..등등) 재밌습니다. 한여름 블록버스터로 이정도면 괜찮지요.,8,0,0,2013-07-02 18:06:00,0
6768,매직스틱M82A1(newt****),엔딩까지 긴장을 늦출수없는 전개가 장점.조금 맥빠지는 엔딩은 단점.닥치고 썰고 뜯어먹는 좀비영화를 기대하는 사람에겐 비추다.좀비영화 라기보단 디제스터무비에 가깝다.그래서 좀비영화치곤 내용 전개가 탄탄한편.. 보다가 ...,8,0,0,2013-07-01 23:12:00,0
6769,gust****,두시간의 러닝타임이 마치 한시간정도 밖에 흐르지않은 것 같던 기분. 난 이제 싸울준비가 되었는데 좀 아쉽던. 2탄을 기대하면 되는것인가?,8,0,0,2013-07-01 22:45:00,0
6770,청년(kimb****),아..초반 중반 몰입도 좋았는데 비행기 추락하고 난 이후부턴 브래드피트가 좀비가 아닐까 생각했다.. ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,7,0,0,2013-07-01 21:31:00,0
6771,tldm****,재밌었어요~^.^ 깜짝깜짝 놀라고 굿,9,0,0,2013-07-01 18:12:00,0
6772,kbs2****,난재밌었는데~ㅎㅎ,10,0,0,2013-07-01 18:12:00,0
6773,onj1****,스릴감 넘치고 극 구성이 좋습니다. 봐도 후회 안함.,10,0,0,2013-07-01 18:11:00,0
6774,꽃잎피부(rlaa****),말로 다 표현할 수 없는 긴장감과 스릴감,9,0,0,2013-07-01 18:10:00,0
6775,리듬(puls****),훌륭한 영화지만 이제 좀비영화에도 신선함이 추가되어야 할 시점인 듯 합니다. 배우가 좀 아깝다는 생각이 들었습니다.,6,0,0,2013-07-01 18:04:00,0
6776,잉쑤(pink****),ㅋㅋㅋ재밌어요 중간중간 웃기기도하곸ㅋㅋㅋㅋ,10,0,0,2013-07-01 18:02:00,0
6777,미묘(mimb****),일단 좀비물은 지루할 틈이 없음. 진지한 상황에도 웃음 나왔던건ㅋㅋㅋ 흥행요소는 충분함~,8,0,0,2013-07-01 17:59:00,0
6778,박현용(cara****),g00d,10,0,0,2013-07-01 17:56:00,0
6779,범님이다(gmdq****),역시 식상한 소재라도 스토리가 탄탄하다면..!,8,0,0,2013-07-01 17:45:00,0
6780,움먀(wlfh****),글쎄 워킹데드보다 연출이나 분장 면에서 약했습니다.. 왜 15세인지 알겟음,9,0,0,2013-07-01 17:42:00,0
6781,킴서(maru****),긴장감은 긴장감대로 유머는 유머대로,8,0,0,2013-07-01 17:33:00,0
6782,skps****,연구실 딱따구리 몸개그때문에 1점 더줘서 7점,7,0,0,2013-07-01 17:25:00,0
6783,감성통역사(phot****),좀비매니안데 다른 좀비영화들과 다르면서 신선한충격이었음 긴장감 굿,10,0,0,2013-07-01 17:25:00,0
6784,zjw9****,기대안하고봤는데!재미있었어요!^^,8,0,0,2013-07-01 17:23:00,0
6785,루이아빠(12vo****),4D로 본영화중 가장 재밌더라. 첨엔 놀이동산 온줄 알았다. ㅋㅋㅋ,9,0,0,2013-07-01 17:16:00,0
6786,봉(fusi****),보는 내내 긴장감을 뗄 수 없었던 명좀비물!!,10,0,0,2013-07-01 17:10:00,0
6787,신윤서(govl****),잼씀,10,0,0,2013-07-01 17:08:00,0
6788,사이(13al****),예고편이 다 보여준겁니다... 더 나올거 없으니 기대는 하지말구 보시면 그냥 저냥 시간때우긴 좋아요. 후반가면 볼거리도 없고 늘어집니다. 원작과는 전혀 상관없는 내용과 결말이 좀..;;;;,6,0,0,2013-07-01 16:58:00,0
6789,luor****,리뷰 개웃기네 월드워 ㅋ 우리는 걸어야 댄다 웃겨서 팔점줌 그나마 좋아하는 브레드피트도 나오고,8,0,0,2013-07-01 16:58:00,0
6790,츠키우미(yooy****),보는 내내 흥미진진했습니다. 그런데 결말이 조금 아쉬웠달까... 원래 좀비영화가 그렇긴 하지만... 좀 더 획기적인 엔딩이었으면 좋았을텐데요 ^^ 그래도 볼만 합니다.,9,0,0,2013-07-01 16:58:00,0
6791,cais****,스토리가 너무 없음... 스케일은 큰데 그야말로 눈요기를 위한 영화...,5,0,0,2013-07-01 16:58:00,0
6792,벅경(kyun****),긴장감있는 초반이었지만 마지막이 나쁜건 아닌데 약간 허무한듯..,9,0,0,2013-07-01 16:56:00,0
6793,miyu****,"소리에 반응하는 좀비, 멋있는 브래드 피트! 근데 결말이 없어서 아쉬움..",8,0,0,2013-07-01 16:55:00,0
6794,민봉(jums****),보는내내 두손꼭잡고 봄ㅋㅋㅋㅋㅋㅋㅋㅋ 깨알같은 웃음도주고 결말이 흐지부지하긴 하지만 뭐 그걸 어떻게 영화에 다 풀어내갓어,9,0,0,2013-07-01 16:50:00,0
6795,lovelym(rymm****),브래드 피트 연기력에 감탄하며 즐겁다!,10,0,0,2013-07-01 16:46:00,0
6796,참시니(brad****),빠른전개와 긴장감이 좋았음. 스토리는 약간 미흡. 그래두 재밌게 봤음.,9,0,0,2013-07-01 16:45:00,0
6797,rlag****,심장이 쫄깃해지고 중독성이 강하다!,10,0,0,2013-07-01 16:45:00,0
6798,fair****,"기대이하 ,볼만했다  전체 구성은 엄청 커보이는데 영화에는 극히 일부분만 나온느낌?",7,0,0,2013-07-01 16:43:00,0
6799,arag****,전개속도 긴장감 영상미 갖춰야할 3박자는 다 갖췄는데 감동은 없어서 아쉬움.,9,0,0,2013-07-01 16:38:00,0
6800,이레(pian****),확실히 액션은 4D가 답이네요. 디지털로 보다가 CGV 4D로 보니 실감좀 납디다. 근데 좀 약하긴 하지만 볼거리 있어서 재미나긴 해요. 메세지는 있는데 그리 강하지 않습니다. 볼만합니다.,8,0,0,2013-07-01 16:36:00,0
6801,트앗(mhj8****),"전개가 빨라서 좋았고요,  결말도 신선했고 재밋었습니다ㅎ",10,0,0,2013-07-01 16:34:00,0
6802,바네사(sina****),무엇보다 한시도 눈을 뗄수 없던 스릴감에 무더위를 날리고 왔어요. 여자라 그런가 영화 보고 나서도 가시지 않는 긴장감에 한참을 덜덜거렸네요..;; 영화가 현실로 될것 같아서 두렵기도 했다는ㅋ 브레드 핏도 보고 후회하...,9,0,0,2013-07-01 16:34:00,0
6803,kose****,좀비... 다그렇지머  잼썻음!!!그래도화이트하우스다운이 난 더 재미지당....ㅋㅋㅋㅋㅋㅋㅋㅋ,8,0,0,2013-07-01 16:27:00,0
6804,그대뿐(bora****),속도감이 있어서 재밌게 봤어요. 긴장감도 있어서 지루하지 않구요^^,10,0,0,2013-07-01 16:25:00,0
6805,주노(mrju****),빵형님 연기력도 쩔고... 전체적으로  만족합니다후속작도 빨리 나왔으면 좋겠네욤,10,0,0,2013-07-01 16:22:00,0
6806,젤라비친구들(eros****),ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ놀라기도 놀라고 깨알같이 웃음줌..ㅋㅋㅋㅋㅋ박사가자마자 죽은거 부터해서 콜라를 뽑아먹질안나 좀비 안전밸트에 묶여서 못 괴로워하곸ㅋㅋㅋㅋㅋㅋㅋㅋ친구랑 뿜으면서 봄,10,0,0,2013-07-01 16:19:00,0
6807,NobleSse(fami****),은근 웃긴장면 많아요 ~ ㅋㅋ 핵심포인트가 될줄 알았던 박사가 죽는 장면은 아직도 기억에 남네요 ㅋㅋㅋㅋ 저런 바보가 있나 싶었어요 ㅋㅋㅋㅋㅋ 너무 빠르게 죽인거 아닌가 하는 생각이 ㅋㅋㅋㅋㅋ,9,0,0,2013-07-01 16:17:00,0
6808,그린라떼(duck****),좋아하는 배우와 좋아하는 소재의 절묘한 조화,9,0,0,2013-07-01 16:03:00,0
6809,라이넥스(fkgu****),볼만하다,10,0,0,2013-07-01 15:44:00,0
6810,숲지기(gori****),정말 최고의 영화다. 한순간도 지루하지 않음.,10,0,0,2013-07-01 15:43:00,0
6811,Ahap(pycc****),재밌었음 좀비영화 거의다봤지안 색다름,10,0,0,2013-07-01 15:42:00,0
6812,떨매(njnj****),가족끼리보고왔는데~대만족하고왔답니다^^스릴넘치는영화네요...평점10점드립니다^^최고,10,0,0,2013-07-01 15:37:00,0
6813,rhda****,멀생각을하고보나 영화관에서는 그냥즐겨라 아쉬운결말이지만 즐기기에 딱~,9,0,0,2013-07-01 15:33:00,0
6814,sksm****,"좀비 영화지만 크게 잔인하지 않고, 가족애가 담겨져 있어서 가족끼리 보기에 좋은듯 합니다. 또한 스케일이 커서 영화관에서 보니 재밌엇습니다. ㅎㅎ",8,0,0,2013-07-01 15:25:00,0
6815,will(johw****),흔한좀비영화,7,0,0,2013-07-01 15:20:00,0
6816,zd93****,굳 개굳,9,0,0,2013-07-01 15:20:00,0
6817,띠빠야(peve****),짱,8,0,0,2013-07-01 15:15:00,0
6818,청수(wntn****),스피드하게 재밌다... 단순한 오락영화 그 이상도 이하도 아님 단지 아무생각없이 즐기면 된다,8,0,0,2013-07-01 15:07:00,0
6819,희상씨(phsm****),"긴장감, 좋은결말 과 액션",8,0,0,2013-07-01 15:03:00,0
6820,뚱뚱공쥬(myhi****),볼거리가 있는것 그리고 브래드피트가 나와서 그나마 8점. 시나리오는 뭔가 쪼금 아쉽다... 남들은 결론이 허무하다는데 뭐 어차피 그런 결말이 나올수 밖에 없지만서도..  뭔가 미묘하게 쫌 아쉽다. 그냥...본걸 후회...,8,0,0,2013-07-01 15:01:00,0
