,nickname,text,score,like,dislike,time,watch_movie
1084,chil****,재밌어요...아 생각할게 많아지고있어..,10,0,0,2008-05-12 14:36:00,0
1085,devo****,짜릿했다. 좀비의 전력질주..ㅋㅋ 재밌게봤음.,10,0,0,2008-05-12 01:11:00,0
1086,cool****,"죽음에 대한 인간의 두려움..이랄까, 긴장감은 약간 부족",7,0,0,2008-05-10 21:13:00,0
1087,side****,몰입감이 있고 재밌었음. 음식을 맛있게 먹는게 실감났다..,10,0,0,2008-05-09 19:34:00,0
1088,mh19****,볼만한 좀비영화! 광우병 걸리면 다들 저렇게 되지나 않을지 걱정...ㅜ.ㅜ,8,0,0,2008-05-09 15:59:00,0
1089,urkn****,5년전.. 이 영화를 봤을때.. 절망감을 느낄수도 있구나 느낀..,8,0,0,2008-05-08 01:16:00,0
1090,shjj****,"그럭저럭 볼만,,,",8,0,0,2008-05-07 23:46:00,0
1091,k__r****,좀비물 그 이상의 영화였음 진짜 첫부분에 그 배경과ost의 분위기가 참 묘했다능,10,0,0,2008-05-07 20:06:00,0
1092,osan****,오호라~ 짜릿한 기분이란 이런것.,8,0,0,2008-05-06 00:04:00,0
1093,acre****,개인적으로 좀비영화는 싫어하지만..평범한 배달원이 좀비를 상대로..,8,0,0,2008-05-05 23:59:00,0
1094,poro****,실제 주인공이 되어 난국해결에 대한 고민을 같이 하게 될만큼 엄청난 몰입도의 수작.,9,0,0,2008-05-03 17:09:00,0
1095,lind****,재밌어,10,0,0,2008-05-02 14:55:00,0
1096,rsmh****,새벽의저주와 좀비물의 양대산맥!!,10,0,0,2008-05-02 06:10:00,0
1097,feel****,갠적으로 새벽의 저주보다 낫다,7,0,0,2008-05-01 03:01:00,0
1098,sibo****,"초반영상이 좋아서 기대를 잔뜩하고 보다가 후반가서 실망, 음악은 시종일관 굳",6,0,0,2008-04-30 18:44:00,0
1099,shar****,28주후를 보고 보면 더 재미있는 영화..굳이다,10,0,0,2008-04-27 20:48:00,0
1100,wkdd****,난 왜캐 재미없었지... 역시 좀비영화는 새벽의저주가,4,0,0,2008-04-23 22:53:00,0
1101,kids****,나는 전설이다의 후속편같다는 느낌을 밭는다. 지루함,4,0,0,2008-04-23 05:11:00,0
1102,bcre****,good,10,0,0,2008-04-22 06:49:00,0
1103,gas2****,수작이다~ 긴장감과 빠른 스피드~,9,0,0,2008-04-21 17:48:00,0
1104,mimi****,내 생애 최고의 좀비물.  200점도 더 주고 싶다. ost도 제일.,10,0,0,2008-04-12 13:28:00,0
1105,ff33****,새벽의 저주와는 다른..,8,0,0,2008-04-09 16:52:00,0
1106,altn****,좀비 영화 좋아해서.. 무조건 만점,10,0,0,2008-04-07 22:27:00,0
1107,rush****,좀비가 아니다. 우리들의 '분노'다. 의외로 시사하는 바가..,7,0,0,2008-04-07 03:37:00,0
1108,keep****,좀비영화가 아니라 인간에 대한 영화. 최고의 영화. 최고의 영상. 최고의 음악,10,0,0,2008-04-05 15:08:00,0
1109,sclo****,평점이 적어도 8점대 영화임,10,0,0,2008-04-04 15:10:00,0
1110,eart****,적절한 긴장감과 인간 사회의 병폐까지 무난하게 표현한 수작.,8,0,0,2008-03-27 12:35:00,0
1111,mind****,화면의 질감이 현실감을 더 두드러지게 한 것 같아요,9,0,0,2008-03-25 02:54:00,0
1112,shiv****,상당히 철학적인 영화....참고로 대니보일 감독의 선샤인 이란 영화도 한번보시길..,8,0,0,2008-03-23 01:17:00,0
1113,dyk3****,으이구 이건 좀비영화가 아니라 사람영화지,10,0,0,2008-03-19 19:50:00,0
1114,blac****,과학자 말을 들었어야지//!!,8,0,0,2008-03-18 19:13:00,0
1115,jeda****,좀비보단 인간이 더 무섭다는 간단한 진리.,9,0,0,2008-03-17 00:54:00,0
1116,deis****,헐리우드 좀비영화 생각하고 보면 낭패..But 신선하고 인간에게 던지는 교훈이 있음,7,0,0,2008-03-15 02:15:00,0
1117,cybe****,무슨 택배배달원이 완전 특수공작원이네..싸움절라 잘해...,2,0,0,2008-03-13 02:01:00,0
1118,mins****,세상에서 가장 무서운건 좀비가 아니라 인간이고 인간이 없는 세상은 정말 아름답다,10,0,0,2008-03-12 14:42:00,0
1119,ysuh****,볼만,5,0,0,2008-03-08 23:34:00,0
1120,ilov****,중반에 좀 지루한감은 있지만 이야기 전개가 현실감 있기에..,7,0,0,2008-03-05 23:12:00,0
1121,psyc****,비상사태로 보는 극단적인 세상.,7,0,0,2008-03-03 11:11:00,0
1122,urih****,두번 봤어요.이 영화가 시사하는 바도 크죠. 대니보일 화이팅^ ^,10,0,0,2008-03-02 22:43:00,0
1123,char****,별로다 별로.....평점에 낚였다. 새벽의 저주가 100만배는 더 재미있다.,5,0,0,2008-03-01 01:37:00,0
1124,back****,최고중에 최고,10,0,0,2008-02-24 18:22:00,0
1125,qkdr****,아진짜 존내재밌다 ㅋㅋㅋ 좀비영화중 최고다..,9,0,0,2008-02-22 20:38:00,0
1126,oys0****,좀비영화중 가장 신선하고 기억에 남는 영화,10,0,0,2008-02-20 22:33:00,0
1127,angk****,기존 좀비영화랑 많이 틀리다.뛰는 좀비는 신선했지만 재미나 긴장감이 약한 좀 시시,7,0,0,2008-02-19 23:34:00,0
1128,cybe****,이거보신분은 이어서 28주후도 보세요~,10,0,0,2008-02-19 18:13:00,0
1129,ween****,재미있고 최고의 좀비영화,10,0,0,2008-02-19 10:02:00,0
1130,hhsu****,그런데로... 괜찮았던...,7,0,0,2008-02-18 15:44:00,0
1131,capc****,영국에 어설픈 헐리우드 따라하기..,6,0,0,2008-02-17 21:10:00,0
1132,toma****,현대 기존 좀비물과 다르게 메시지와 드라마를 강화시켰다,7,0,0,2008-02-17 17:57:00,0
1133,seag****,"음악과 영상 모두 좋다,,그랜대디 최고~",7,0,0,2008-02-15 18:50:00,0
1134,k952****,살기위한 인간들의 몸부림 그리고 영국의 멋진풍경을 한폭의 그림처럼 담았다.,10,0,0,2008-02-14 13:00:00,0
1135,xyan****,새벽의저주 같을 거라는 기대와는 달라서 신선했다.,8,0,0,2008-02-13 23:26:00,0
1136,kjs7****,새벽의 저주 28일후...이런거 또 안나오나,10,0,0,2008-02-13 00:47:00,0
1137,pppp****,좀비가 아니라 분노바이러스 아닌가 이거 당했는데 왜 좀비끼리는 공격을 안하냐,10,0,0,2008-02-12 15:23:00,0
1138,with****,감동적인 좀비영화랄까... 내가본 좀비물 중에 단연 최고. 음악 영상 다 좋다.,9,0,0,2008-02-12 04:36:00,0
1139,agne****,"색다른 설정, 색다른 좀비, 그러나 재미는 없다.",3,0,0,2008-02-11 08:49:00,0
1140,pola****,그다지.. 스릴도 없고 액션도 없고.. 랜드오브데드 보다 못하다..,6,0,0,2008-02-11 01:32:00,0
1141,meta****,어느덧 고전의 틈에 들어간 28일후.. 볼만하다,7,0,0,2008-02-10 20:51:00,0
1142,show****,진짜 아름다운 영상과 음악들...그리고 긴장감...그리고 희망...,8,0,0,2008-02-09 19:46:00,0
1143,imp1****,시작만 멋지다;,4,0,0,2008-02-07 20:23:00,0
1144,ichk****,나름 괜찮았던... 하지만 지루한건 딱 질색!,7,0,0,2008-02-05 04:56:00,0
1145,wlst****,좀비랑 싸우는 영화인줄 알았는데...,4,0,0,2008-02-04 21:15:00,0
1146,sili****,좀비영화보면서 마지막에 감동받기는 처음... 지루하지않고재미도있고10점.,10,0,0,2008-02-04 04:21:00,0
1147,zzoo****,나는 전설이다 이후로 좀비영화 찾게됬는데.. 재밌다^^,9,0,0,2008-02-04 01:57:00,0
1148,jjg3****,쵝오,10,0,0,2008-02-04 00:10:00,0
1149,y081****,후반부로 갈수록 조금 지루한 영화..,6,0,0,2008-02-03 15:11:00,0
1150,yazz****,휴머니즘이 있네. 호러라기보단 잔잔한 좀비영화.,8,0,0,2008-02-03 07:09:00,0
1151,refr****,만약 이런일이 실제로 일어난다고 상상하면서 보면 소름끼치는 영화,7,0,0,2008-02-03 01:37:00,0
1152,mong****,좀비영화 않 좋아하는데 이건 괜찮다.....,9,0,0,2008-02-02 23:47:00,0
1153,aino****,"점수 높아서 봤더니..스릴도 없고 잔인함도 없고,, 지루하고 ㅡ,,ㅡ",4,0,0,2008-02-02 17:46:00,0
1154,serf****,2편은 나오지 말았어야했다. 1편은 괜찮았다.,9,0,0,2008-02-02 02:11:00,0
1155,jdg2****,-_- b 최고,9,0,0,2008-02-02 01:40:00,0
1156,zhdv****,좀비영화중 가장 최고다,9,0,0,2008-01-30 23:50:00,0
1157,gave****,가장 추악하고 무서운건 우리네 인간의 본능이다,10,0,0,2008-01-29 23:27:00,0
1158,evil****,어익후야 정말 오컬트한 영상과 판타스틱한 버물림의 조화!! 굿!!,8,0,0,2008-01-29 02:30:00,0
1159,hyc1****,최고네,10,0,0,2008-01-27 11:05:00,0
1160,acin****,좀비영화 현대적 해석... 그러나 새롭지만은 않다..,4,0,0,2008-01-27 01:42:00,0
1161,julo****,바이러스 보다도 더 무서운건 서로 적대시하는 인간의 모습이 아닐까.,8,0,0,2008-01-26 22:08:00,0
1162,umgi****,별 20개도 아깝지 않을 만큼 좋았다.,10,0,0,2008-01-26 07:30:00,0
1163,namy****,박진영이 출현했다길래 봐따,10,0,0,2008-01-25 13:31:00,0
1164,mist****,킬리언 머피 멋있다! 결말도 괜찮게 끝난듯~,7,0,0,2008-01-24 13:21:00,0
1165,risa****,좀비영화중 으뜸이라고 해서 봤더니 긴장감제로 안습..,4,0,0,2008-01-23 21:01:00,0
1166,gdlk****,보는동안 완전 몰입할 수 있는 영화,10,0,0,2008-01-23 07:45:00,0
1167,eols****,↓영화는 코로 봤슈??자전거다타다가사고로 의식불명되서 병원에 실려 오잖아여. ㅉㅉ,10,0,0,2008-01-23 04:30:00,0
1168,choi****,너무 지루했다.. 개인적으로 28주후가 더 재밌었다.,5,0,0,2008-01-22 17:50:00,0
1169,2063****,위기속에서도 절대 협력 못하는 인간과 새로운 좀비,10,0,0,2008-01-22 16:22:00,0
1170,dela****,여타 호러와는 분위기부터가 다르다~ 장르의 변주라고 할까? 아무튼 매력적이었다~,9,0,0,2008-01-21 14:12:00,0
1171,dkwl****,단순한 공포영화가 아니라 인간의 잔인성에 생각하게끔 만드는 영화였다 매우 만족,10,0,0,2008-01-20 13:15:00,0
1172,kael****,아무튼 본인은 좀비영화는 모두 좋아함.......- -. 이것역시 새벽의 저주못지않음.,10,0,0,2008-01-18 22:17:00,0
1173,qudt****,지금까지 보아온 좀비영화중 최고,10,0,0,2008-01-18 21:50:00,0
1174,dara****,색다르다고할까? 소름끼치고 .. 신비로운 .. 좀비 .. 아니 바이러스영화,10,0,0,2008-01-17 17:44:00,0
1175,riot****,새벽의 저주를 먼저 봤기 때문인지 이건 좀 박진감이 떨어지는 느낌.,6,0,0,2008-01-16 12:18:00,0
1176,ihs1****,좀비영화의 최고봉 이영화를 따라올 좀비영화는 아직 없다,10,0,0,2008-01-15 15:29:00,0
1177,fort****,역시 속편보다는 괜찮다.,7,0,0,2008-01-15 03:57:00,0
1178,taeh****,기대 안 하고 봤는데 괜찮았다. 역시 속편보다 낫군...,7,0,0,2008-01-14 20:46:00,0
1179,wjdf****,좀비영화 중에선 그나마 제일 재및게 봄,9,0,0,2008-01-12 21:26:00,0
1180,m132****,굿! 아주조금 떨면서 봣다는 ㅋㅋ 재밌음 ㅋㅋㅋ,10,0,0,2008-01-12 01:33:00,0
1181,paul****,재밌음,8,0,0,2008-01-11 10:49:00,0
1182,neve****,스피디하고 박진감이 마음에 들었다. 후아암~!,9,0,0,2008-01-11 00:03:00,0
1183,ghfk****,우왕ㅋ어떤좀비영화보다 현실적이고 잼뜸,10,0,0,2008-01-10 17:16:00,0
1184,wimd****,볼만했다.,7,0,0,2008-01-09 15:39:00,0
1185,m031****,최고의 영화,10,0,0,2008-01-09 00:20:00,0
1186,jame****,좀비보다 무서운 인간의 탐욕,10,0,0,2008-01-08 23:43:00,0
1187,hark****,"인간의 내면을 보여준 영화, 영상보다 음양의 완성도가 더 높은거 같다",9,0,0,2008-01-08 20:00:00,0
1188,engm****,"흔한 좀비라는 소재, 저예산이라는 한계를 극복한 구성과 연출력",10,0,0,2008-01-08 07:58:00,0
1189,fhfl****,무섭다 이런날이 올까봐 ... 놀랄만큼 무섭고 재밌다 흥미진진!,10,0,0,2008-01-08 01:16:00,0
1190,kysk****,2 편을 기대하게 만들었던 영화 !! 레지던트 이블과 비견할만큼 재밌었다 .,10,0,0,2008-01-08 00:21:00,0
1191,gkw6****,저예산인영화이지만 놀랄정도로 빠져들엇음.,10,0,0,2008-01-07 21:55:00,0
1192,gjdl****,볼만했다,8,0,0,2008-01-07 17:04:00,0
1193,qkqh****,지댄대,10,0,0,2008-01-07 14:12:00,0
1194,imfr****,탄탄하면서도 아주 놀라운 영화!,10,0,0,2008-01-06 21:34:00,0
1195,klkl****,분노한좀비보다 무서운건 사채업자 ㄳㄳ,10,0,0,2008-01-06 19:09:00,0
1196,raro****,좀비영화 치곤... 볼만했음,8,0,0,2008-01-06 17:01:00,0
1197,in88****,저예산의 놀라움....정말 재미있게본 영화,10,0,0,2008-01-06 14:49:00,0
1198,tkdw****,분노한 좀비보다 무서운 분노한 인간..,10,0,0,2008-01-06 14:41:00,0
1199,pre_****,"줄거리,공포감, 스릴감. 영상까지 최고로 쳐주는 영화중 하나",10,0,0,2008-01-06 14:23:00,0
1200,park****,스릴백만점,10,0,0,2008-01-06 13:31:00,0
1201,ditt****,숱한 좀비영화를 봐왔지만 이만한 작품은 없었다,10,0,0,2008-01-06 13:28:00,0
1202,tlqn****,9점감은대야할영화인데..,10,0,0,2008-01-06 00:50:00,0
1203,stev****,무섭고 재밌다,9,0,0,2008-01-03 22:23:00,0
1204,mimo****,쓸쓸한 런던거리의 공포....,10,0,0,2008-01-03 03:30:00,0
1205,erbi****,- _ -인류 멸망의 공포가 느껴짐ㅋ존내 후덜덜 저런새퀴들 아 무셔.ㅜ_ㅜ,10,0,0,2008-01-03 00:25:00,0
1206,muge****,주인공도 많이 무서웠음.,7,0,0,2008-01-02 17:07:00,0
1207,karl****,좀비영화의 대작 정말 마음에든영화,10,0,0,2008-01-01 18:59:00,0
1208,nanz****,괜찮았던 좀비영화.,9,0,0,2008-01-01 14:29:00,0
1209,cora****,난 반전도 좋고 긴장감도 좋고 스토리도 좋다고 생각하는데 1개는 좀 아닌데?,10,0,0,2008-01-01 11:55:00,0
1210,wine****,좀비보다 인간이 더 무섭다는걸 보여준 멋진 영화.,10,0,0,2007-12-30 13:37:00,0
1211,stja****,"새벽의 저주 반도 못따라온다 -_- 지루함,긴장감10%",5,0,0,2007-12-29 21:04:00,0
1212,j305****,28일후 하고 나는 전설이다 는 스토리가 확연히 다른데요-;; 몇가지 컨셉은 같지만,10,0,0,2007-12-29 16:54:00,0
1213,paci****,여자를 필요로 하는 군인이나 분노바이러스감염자나 거기서 거기,6,0,0,2007-12-29 03:59:00,0
1214,bloo****,좀비영화중 내가본 중에 최고,10,0,0,2007-12-28 13:02:00,0
1215,uds0****,"전하고자 하는 메시지도 명확하고, 구성도 상당히 탄탄한 좀비영화!",8,0,0,2007-12-26 02:12:00,0
1216,vjaz****,잔인하고 우울한 영화  특히 아빠가 좀비로 면하면서 엄마를 죽이는 장면이 넘 잔인함,10,0,0,2007-12-25 15:26:00,0
1217,kahl****,좀비로부터 탈출한 28일후 삶에 대한 새로운 희망을 가지고 기다리는 세명...,6,0,0,2007-12-25 12:31:00,0
1218,iris****,어설픈 한국영화 한 편 보느니 이거보는게 100번 잘한일. 28주후도 보시길,10,0,0,2007-12-25 01:37:00,0
1219,dplu****,어거하고 나는 전설이다 하고 내용 같아요 내용은 이게 더 좋음,10,0,0,2007-12-24 17:42:00,0
1220,dmsq****,후후...ㅈㅐ밌다~결말도 꾀 멋있구,10,0,0,2007-12-24 16:49:00,0
1221,kiss****,재미있다..그런데 초반부에 우리나라 경찰들이 좀비들 밟는거 나오네-_-;,10,0,0,2007-12-23 20:50:00,0
1222,pksj****,지금까지 본 좀비영화중에 제일 현실감있었다. 굿-_ㅡb,8,0,0,2007-12-20 22:56:00,0
1223,izam****,졸작은 아니지만... 지루하고 뭔가 아쉬운 영화.,6,0,0,2007-12-20 04:06:00,0
1224,fnqp****,그냥 살아남은 자들이 겪는 이야기. 좀비영화는아니고,9,0,0,2007-12-20 02:43:00,0
1225,tmff****,좀비 영화 중 스토리가 제일 나은 거 같다.,10,0,0,2007-12-19 10:19:00,0
1226,beck****,영화보는 내내 긴장감이 넘쳤다.,10,0,0,2007-12-18 20:13:00,0
1227,leh0****,정말 있을법한 일이라 더 스릴있다,8,0,0,2007-12-18 13:33:00,0
1228,hell****,너무 재밌게봤다 ㅋ 좀비보다 스토리랑 연기에 빠져들었던..,10,0,0,2007-12-18 13:14:00,0
1229,hyan****,이 영화 정말 재밌습니다..주인공들 연기 넘 좋아요,10,0,0,2007-12-18 08:51:00,0
1230,snsk****,재미잇고 잔인한 써든 ㅋㅋ,10,0,0,2007-12-18 00:22:00,0
1231,finn****,단순한 좀비 영화가 아닙니다..이 영화는 후반부가 더 무섭다 최고..!,10,0,0,2007-12-18 00:14:00,0
1232,keiy****,새벽의저주보다는 약간 부족하다.  그래서 9점.,9,0,0,2007-12-18 00:10:00,0
1233,ehwj****,잼난다,10,0,0,2007-12-18 00:08:00,0
1234,keve****,인간이 더 무섭다,10,0,0,2007-12-18 00:05:00,0
1235,ihs1****,좀비영화중에서 탑인 영화,10,0,0,2007-12-16 19:35:00,0
1236,rang****,다른 좀비영화와는 다른 무언가가 28일후에는 있다..,9,0,0,2007-12-15 02:33:00,0
1237,wbsl****,"좀비가 많이나오지않아도, 긴장감을자아냈다.",6,0,0,2007-12-10 04:00:00,0
1238,flyi****,그냥 볼만햇다 ^^ 해피엔딩도 맘에든다^^,7,0,0,2007-12-09 20:01:00,0
1239,liho****,좀비를 좋아한다면 즐겁게 볼 수 있다,7,0,0,2007-12-06 07:32:00,0
1240,h_d_****,"새로운좀비의 구성은 뛰어났으나, 더욱더 나아진외형때문에 별로..",7,0,0,2007-12-02 05:16:00,0
1241,like****,공포 스릴 감동 교훈 모두를 갖춘 영화. 마지막 여운마저 맘에 든다.,10,0,0,2007-12-01 05:04:00,0
1242,dbfy****,군인으로 전달하려는 메세지가 아쉬웠다.. 좀더 박진감이 있었더라면...,7,0,0,2007-11-27 20:41:00,0
1243,stco****,그저그런 좀비영화였다.. 개인적으로 28주후가 훨 무서웠다,7,0,0,2007-11-25 23:59:00,0
1244,mins****,너무하잖아,10,0,0,2007-11-25 23:32:00,0
1245,sade****,내용은 맘에드는데    좀비영화치곤 허전한 ... 음 ...,8,0,0,2007-11-25 19:49:00,0
1246,ange****,전달하려는 메시지는 마음에 들었지만 기대 이하였다,7,0,0,2007-11-25 19:33:00,0
1247,kiss****,좀비라 기대하구 봤는데 넘 잼잇엇다,10,0,0,2007-11-23 20:03:00,0
1248,ansu****,돈을 많이 쓰든 아니든 데니보일은 탁월한 긴장감을 보여준다.,7,0,0,2007-11-23 13:18:00,0
1249,vaga****,최고의 좀비영화다.,7,0,0,2007-11-23 04:05:00,0
1250,char****,오..이걸 왜 지금봤을까..?ㅋ 긴장감+교훈.. 28주후도 꼭 봐야지.ㅎ,10,0,0,2007-11-21 13:49:00,0
1251,xchu****,흠....;;; 끝이 허무하긴하다..,6,0,0,2007-11-20 19:50:00,0
1252,nowg****,괜찮은영화긴한데.. 마지막엔딩이 솔직히 좀 허무했다,7,0,0,2007-11-19 08:09:00,0
1253,insk****,긴장감하나는 최고였다 특히 터널씬은...압권..오싹,9,0,0,2007-11-17 12:18:00,0
1254,kyj1****,좀비가 열라빨러 ㅋㅋ 마지막엔 굶어 죽네..ㅋㅋㅋ,10,0,0,2007-11-13 21:54:00,0
1255,endi****,좀비가 달려오는 장면은 압권.,8,0,0,2007-11-13 21:45:00,0
1256,navo****,이만한 좀비영화보기 힘듬 ;,10,0,0,2007-11-12 13:35:00,0
1257,8466****,한마디로 내용은 별 볼일없는 영화.. 색다른 좀비가 보고 싶다면 보길..,5,0,0,2007-11-09 20:19:00,0
1258,gtki****,보자 즐기자 느끼자 !!,10,0,0,2007-11-08 20:37:00,0
1259,rmft****,"좀비영화같지 않은 최고의 좀비 영화!영상,재미,작품성 굿굿~",10,0,0,2007-11-05 17:10:00,0
1260,room****,달려오는 좀비들에게 화염병 투척하는 씬 멋있었다!!,8,0,0,2007-11-04 22:31:00,0
1261,yoon****,고어적인 요소가 없음에도 스릴있다..한마디로 깔끔한 좀비영화,10,0,0,2007-11-04 17:25:00,0
1262,blue****,좀비영화중에서는 상대적으로 괜찮은 작품이다...,7,0,0,2007-11-02 14:06:00,0
1263,tina****,잣만한 초딩들은 이영화보지마삼,10,0,0,2007-10-31 00:09:00,0
1264,juji****,정말 현실적인 좀비물.,10,0,0,2007-10-30 17:48:00,0
1265,radi****,좀비물의 새장을 쓴 대니 보일,10,0,0,2007-10-29 07:08:00,0
1266,ysh4****,좀비영화는 역시 좀비가 뛰어다녀야 스릴있지,4,0,0,2007-10-29 00:56:00,0
1267,herm****,볼만합니다 ..  고어물은 데드캠프2 추천요,10,0,0,2007-10-25 02:09:00,0
1268,wonw****,평점왜이리낮어..-.-고작이정도받을영화가아닌데 - -,10,0,0,2007-10-24 23:22:00,0
1269,dj16****,좀비영화중 최고의 작품성,10,0,0,2007-10-22 13:26:00,0
1270,clxk****,볼만한.. 좀비영화...9점이적당.,9,0,0,2007-10-22 10:55:00,0
1271,r922****,21세기이후 최고의 좀비영화중 하나라고 말할수있다,9,0,0,2007-10-21 11:14:00,0
1272,edio****,고어물을 원하는 사람은 괜히 보고 욕하지 말고 새벽의저주나 봐라.,10,0,0,2007-10-21 05:00:00,0
1273,deff****,바이러스에 의한 좀비들의 세계,7,0,0,2007-10-19 21:58:00,0
1274,sisk****,다른 좀비와 관점을 달리한,10,0,0,2007-10-19 21:23:00,0
1275,kism****,이것이 영화가 줄 수 있는 그것인가?,10,0,0,2007-10-19 20:06:00,0
1276,shor****,대니보일의 감수성만,6,0,0,2007-10-17 22:12:00,0
1277,jyc6****,좀비영화 안좋아 하지만 첨으로 좀비 영화 보고 기억에 오래 남은 영화,10,0,0,2007-10-17 20:00:00,0
1278,oren****,이거 잼있다는 사람 뭐냐 --;;,2,0,0,2007-10-13 21:39:00,0
1279,swat****,좀비영화중에선 최고다..다른좀비영화를 논하지말라..,10,0,0,2007-10-12 04:35:00,0
1280,rein****,완전최고......ㅠㅠ,10,0,0,2007-10-08 15:36:00,0
1281,khdw****,나름 메세지를 담고있는 좀비영화. 볼만함,8,0,0,2007-10-07 23:24:00,0
1282,wnsg****,"대니보일의흥미로운선택,단지...기름지다",5,0,0,2007-10-04 04:09:00,0
1283,crea****,좀비물이라기 보단 심리스릴러에 가까운..,8,0,0,2007-10-03 00:24:00,0
1284,redo****,초반의 나체신은 이해가 되질 않는다. 재밌지만 찝찝한 기분 ㅡㅡ;;,8,0,0,2007-09-30 13:11:00,0
1285,yuho****,나름스릴있고재밌었다.분노한좀비들ㅋㅋ,9,0,0,2007-09-29 00:22:00,0
1286,jinu****,최고의영화,10,0,0,2007-09-28 22:38:00,0
1287,safe****,사람들은 왜 이걸 좀비영화라고 하지?,7,0,0,2007-09-28 20:05:00,0
1288,ohsm****,"좀비 영화 치고, 너무 단조로운 진행. 단, 킬리언 머피는 좋았다.",7,0,0,2007-09-27 01:14:00,0
1289,july****,좀비영화 중 단연 최고!!,10,0,0,2007-09-26 02:00:00,0
1290,show****,스릴이 진짜 ㅎㅎ 그리고 옥상에서 지낼때 좀지들 올떄 진짜 ㅎㅎ,10,0,0,2007-09-25 21:44:00,0
1291,bass****,재밌음.역시 대니 보일+_+,8,0,0,2007-09-23 21:59:00,0
1292,aqzz****,제일무서운건 인간이다 ㄷㄷㄷ,10,0,0,2007-09-23 10:13:00,0
1293,stra****,좀비영화중엔 이정도 재미를 보장해주는 영화 별로 없다,8,0,0,2007-09-23 08:26:00,0
1294,last****,좀비보다 인간의 분노가 더 무섭게 느껴진다,10,0,0,2007-09-21 13:03:00,0
1295,nazz****,이것도 불만이 크냐 ㅋㅋ 28주후 보면 완전 모니터 뿌시겟네 ㅋㅋ,8,0,0,2007-09-21 08:56:00,0
1296,haid****,지루한 좀비영화. 새벽의 저주는 좋았는데...,4,0,0,2007-09-19 02:18:00,0
1297,yjs4****,그냥그래ㅡㅡ;,6,0,0,2007-09-16 15:32:00,0
1298,popc****,별로... 킬링타임용,1,0,0,2007-09-13 23:58:00,0
1299,gurw****,잼씀,9,0,0,2007-09-11 00:31:00,0
1300,banl****,새벽의저주보단 이게 재밌습니다...제가 볼때는요...,10,0,0,2007-09-07 17:22:00,0
1301,thec****,왜 좀비가 됐는지 설명이없는 새벽의저주보단 스토리라인이 매끄럽다,8,0,0,2007-09-02 14:02:00,0
1302,whdt****,새벽의저주의 모티브가된 작품 ! ! 최고,10,0,0,2007-08-26 18:37:00,0
1303,wyss****,좀비영화 많이좀나와라~새벽의저주보단못한거같음,8,0,0,2007-08-26 11:15:00,0
1304,defl****,"공포,철학,스릴,평화,고독,사랑.. 정말색다른영화였음.",10,0,0,2007-08-23 22:40:00,0
1305,tpsx****,뭔가 굉장히 색다른 좀비영화,9,0,0,2007-08-23 17:14:00,0
1306,even****,재밋다 좀비 영화 치곤  꽤 깔끔하고 새련됫다 다같은 좀비가 아냐,10,0,0,2007-08-23 09:21:00,0
1307,1pim****,좀비가 뛰어다니니까 더스릴있던데.ㅋ장르에 충실한영화같음 이거면되지뭘더바래,9,0,0,2007-08-22 23:22:00,0
1308,gall****,"몇년전에 볼때, 좀비팬으로써 뛰어다니는 좀비에 실망했던 기억이..",6,0,0,2007-08-21 22:57:00,0
1309,skas****,"기대를 너무많이 하고 봐서인지,, 별로..ㅡoㅡ",7,0,0,2007-08-21 10:54:00,0
1310,dion****,좀비가 뛰어다니는 것 밖에 기억 안난다.,7,0,0,2007-08-20 17:16:00,0
1311,newf****,저예산치곤 볼만했지만 좀비영화로선 뭔가 안맞는다.,7,0,0,2007-08-20 16:21:00,0
1312,zzan****,별로 .. 이게 왜 좀비영화에요.좀비가많이 안나오자나용 ㅋㅋ,7,0,0,2007-08-18 20:06:00,0
1313,blin****,생존자는 아이큐다 두자리인가?. 보면서 답답하기만했다,5,0,0,2007-08-18 02:42:00,0
1314,vvab****,갈수록 약해지는 좀비들 그리고 점점 강해지는 인간들...,6,0,0,2007-08-18 02:15:00,0
1315,typo****,바이러스보다 무서운건 역시...인간의 광기...,9,0,0,2007-08-18 02:11:00,0
1316,psyl****,새벽의저주보단 긴장감이 좀 떨어지는 감이있다 그래도 굿~~,9,0,0,2007-08-17 09:30:00,0
1317,shak****,"기존 공포, 호러 영화 통틀어 단연 秀작이다. 비교가 안됨",10,0,0,2007-08-17 01:58:00,0
1318,aqua****,처음본 좀비영화가 새벽의 저주라서 그에비해 강력한 인상은 부족했다.,7,0,0,2007-08-17 00:33:00,0
1319,tori****,좀비에 대한 편견만 버린다면 썩 괜찮은 작품.,7,0,0,2007-08-16 22:43:00,0
1320,yoso****,ㅋ................좀비 좋아하시는 분들만..,5,0,0,2007-08-15 23:24:00,0
1321,hanb****,점수가 후하네. 어이없는 영화. 한치앞이 모두 예상되는 뻔한 내용.,4,0,0,2007-08-14 16:41:00,0
1322,huju****,네이버에 있는 줄거리가 영딴판이네.1.2로나눠있나? 유치한건 어쩔수 없다,6,0,0,2007-08-13 13:44:00,0
1323,dltn****,최고,10,0,0,2007-08-13 11:41:00,0
1324,gene****,개인적으로 감독편이 더 굿굿!,10,0,0,2007-08-12 22:22:00,0
1325,sydm****,good,10,0,0,2007-08-12 22:17:00,0
